MP-ID,Pretty Formula,Band gap,Energy above Hull,Composition,F-Block,Noble-Gas,Gravimetric Capacity,Unfit elements,Gaseous Compounds,ICSD_IDS,Experimental ICSD ID,Space Group Symbol,Crystal System
mp-1198377,CsTh3F13,6.4105,0,Cs1 Th3 F13,1,0,149.442535638491,0,0,[262185],0,Pmc2_1,orthorhombic
mp-1198401,ThN3F7,1.4454,1.05620879772727,Th1 N3 F7,1,0,395.040393253632,0,0,[],1,Pnma,orthorhombic
mp-1198499,CoAs2S4(O2F3)4,2.5374,0.065571175462961,Co1 As2 S4 O8 F12,0,0,232.030469079893,1,0,[411790],0,P2_1/c,monoclinic
mp-1198846,TeH3N(OF)2,0.5949,0.517578994768526,Te1 H3 N1 O2 F2,0,0,749.209812883247,0,0,[201156],0,P2_1/c,monoclinic
mp-1199018,Ba4CrGa2(S3F2)2,2.1491,0.049900092053378,Ba4 Cr1 Ga2 S6 F4,0,0,159.344592258082,1,0,[425131],0,Pnma,orthorhombic
mp-1199055,BH6C2N5F4,4.3491,0.041264593719123,B1 H6 C2 N5 F4,0,0,860.320204931183,0,0,[180800],0,P-1,triclinic
mp-1199082,SrAl(OF2)2,0.1024,0.387158496041664,Sr1 Al1 O2 F4,0,0,722.39159684552,0,0,[33830],0,C2/c,monoclinic
mp-1199152,RbAsOF5,1.1429,0.14972798359375,Rb1 As1 O1 F5,0,0,592.525302156951,1,0,[2123],0,Pnma,orthorhombic
mp-1199259,AsXe2BrOF12,2.6125,0,As1 Xe2 Br1 O1 F12,0,1,243.123653277908,1,0,[248218],0,P2_1/c,monoclinic
mp-1199269,KS2N(O2F)2,5.4444,0.088454849754166,K1 S2 N1 O4 F2,0,0,733.478243820123,0,0,"[237686, 237687]",0,P2_1/c,monoclinic
mp-1199273,CsBHC3OF9,5.7833,0.374868308281251,Cs1 B1 H1 C3 O1 F9,0,0,437.263651093614,0,0,[410076],0,P6_3/m,hexagonal
mp-1199313,RbCu3P3(O4F3)2,0.1238,0.097745465952377,Rb1 Cu3 P3 O8 F6,0,0,263.169650371453,0,0,[261599],0,C2/c,monoclinic
mp-1199397,NiSb2H12(O3F4)2,5.0235,0,Ni1 Sb2 H12 O6 F8,0,0,285.972257486996,1,0,[20924],0,P2_1/c,monoclinic
mp-1199636,U3Ni2O9F16,0,0.741816269291672,U3 Ni2 O9 F16,1,0,125.679731441472,1,0,[281245],0,Cmcm,orthorhombic
mp-1199815,SbSN2O4F3,1.1105,0.956606948955041,Sb1 S1 N2 O4 F3,0,0,530.988864101542,0,0,[],1,Pbca,orthorhombic
mp-1200021,Co3P4H8N2(O3F)4,2.4025,0.175158806212105,Co3 P4 H8 N2 O12 F4,0,0,265.891495595741,1,0,[],1,P2_1/c,monoclinic
mp-1200250,NaLiNiPO4F,4.5594,0,Na1 Li1 Ni1 P1 O4 F1,0,0,793.705894565536,1,0,[423847],0,P2_1/c,monoclinic
mp-1200283,NaSbNO4F3,0.2345,0.374599414393751,Na1 Sb1 N1 O4 F3,0,0,574.800409294267,0,0,[26393],0,Pbca,orthorhombic
mp-1200586,UH12N5F4,0,0.233370599962122,U1 H12 N5 F4,1,0,405.905518582079,0,0,[420252],0,P4/ncc,tetragonal
mp-1201018,Ag3S4(O3F)4,0,0,Ag3 S4 O12 F4,0,0,223.379556520366,0,0,[422417],0,P2_1/c,monoclinic
mp-1201143,AsClOF8,2.8596,0,As1 Cl1 O1 F8,0,0,577.666661918879,1,0,[248220],0,Pna2_1,orthorhombic
mp-1201448,Cs6Hf5(O2F13)2,0.0676,0.192735209918703,Cs6 Hf5 O4 F26,0,0,71.5353789543499,0,0,[39526],0,C2/m,monoclinic
mp-1201650,CaH4Ir(OF3)2,0,0.106998736130949,Ca1 H4 Ir1 O2 F6,0,0,420.594504934048,1,0,[240979],0,P2_1/c,monoclinic
mp-1201866,H2C4(OF2)3,5.2961,0.141472423833335,H2 C4 O3 F6,0,0,758.321377384466,0,0,[189061],0,P2_12_12_1,orthorhombic
mp-1202507,EuAlF5,0.7048,0,Eu1 Al1 F5,1,0,586.99509176388,0,0,[412020],0,I4_1/a,tetragonal
mp-1202563,As2PHBr3F11,3.5204,0.152012272500004,As2 P1 H1 Br3 F11,0,0,255.027864353975,1,0,[412035],0,P2_1/m,monoclinic
mp-1202687,Hg2BOF4,0.2432,0.1103838459375,Hg2 B1 O1 F4,0,0,319.057739761701,1,0,[412962],0,Pbca,orthorhombic
mp-1202807,AlH12(NF2)3,5.886,0.035230979204544,Al1 H12 N3 F6,0,0,824.246216147812,0,0,[96591],1,Aea2,orthorhombic
mp-1203170,ZrSnH4NF7,4.034,0,Zr1 Sn1 H4 N1 F7,0,0,445.477140736134,0,0,[250234],0,Pmna,orthorhombic
mp-1203262,SiH12C4(N5F3)2,4.2061,0.042929104966325,Si1 H12 C4 N10 F6,0,0,469.789443106195,0,0,[180801],0,P-1,triclinic
mp-1204663,HfH14C4NOF5,6.6776,0.065283263883543,Hf1 H14 C4 N1 O1 F5,0,0,439.774332754855,0,0,[109781],0,Pbca,orthorhombic
mp-1204819,Ba4MnIn2(S3F2)2,2.0034,0.153504615367647,Ba4 Mn1 In2 S6 F4,0,0,145.881347987326,0,0,[425134],0,Pnma,orthorhombic
mp-1205091,KB6F6,2.6505,0.074423181175216,K1 B6 F6,0,0,737.767920741585,0,0,[421886],0,C2/c,monoclinic
mp-1205183,KFe2P3(O4F3)2,2.4313,0,K1 Fe2 P3 O8 F6,0,0,331.0718291604,0,0,[425625],0,P-1,triclinic
mp-1205212,B2F3,2.4325,0.168391270479167,B2 F3,0,0,2045.35369314354,0,0,[412616],0,P2/c,monoclinic
mp-1205508,VAg3F6,0,0.195413712999998,V1 Ag3 F6,0,0,329.146325157671,0,0,[],1,Fm-3m,cubic
mp-1205541,NaScTl2F6,4.7641,0,Na1 Sc1 Tl2 F6,0,0,272.218156221963,0,0,[],1,Fm-3m,cubic
mp-1205550,Cs2RbPdF6,0,0.025785284749999,Cs2 Rb1 Pd1 F6,0,0,281.271749856259,0,0,[],1,Fm-3m,cubic
mp-1205629,Cs3FeF6,4.0291,0,Cs3 Fe1 F6,0,0,282.823846655447,0,0,[],1,Fm-3m,cubic
mp-1205796,Rb3EuF6,3.9529,0.087859833000001,Rb3 Eu1 F6,1,0,307.834963103008,0,0,[],1,Fm-3m,cubic
mp-1205824,ScTl3F6,3.3232,0.0273205055,Sc1 Tl3 F6,0,0,208.264194930835,0,0,[],1,Fm-3m,cubic
mp-1205863,Rb2ReF6,1.7687,0,Rb2 Re1 F6,0,0,341.304883009567,0,0,[],1,P-3m1,trigonal
mp-1206005,Rb3HoF6,5.1981,0.003206788000001,Rb3 Ho1 F6,1,0,300.37875788733,0,0,[],1,I4/mmm,tetragonal
mp-1206015,Ba3YbF6,0,0.211206875499999,Ba3 Yb1 F6,1,0,230.039160424634,0,0,[],1,P-1,triclinic
mp-1206041,Cs3VF6,0,0.02206624525,Cs3 V1 F6,0,0,285.284293699876,0,0,[],1,Fm-3m,cubic
mp-1206061,K3UF6,0,0.141364383999998,K3 U1 F6,1,0,342.627582960998,0,0,[],1,I4/mmm,tetragonal
mp-1206101,AgPbF6,0.218,0,Ag1 Pb1 F6,0,0,374.773965151473,1,0,[],1,P-1,triclinic
mp-1206163,InAg3F6,0,0.151988478999999,In1 Ag3 F6,0,0,291.086550119455,0,0,[],1,Fm-3m,cubic
mp-1206344,MnAgF3,0,0.931361193999996,Mn1 Ag1 F3,0,0,731.569316921163,0,0,[],1,Pm-3m,cubic
mp-1206438,Rb2CuF6,0,0,Rb2 Cu1 F6,0,0,461.443074738553,0,0,[],1,Fm-3m,cubic
mp-1206470,Nd2S2F,0,1.749962433,Nd2 S2 F1,1,0,432.708915567219,0,0,[],1,P4/mmm,tetragonal
mp-1206528,Cs2MnF4,3.6452,0,Cs2 Mn1 F4,0,0,405.300604380632,0,0,[],1,I4/mmm,tetragonal
mp-1206596,Ca2Cl2F,0,1.15701957,Ca2 Cl2 F1,0,0,945.546388073011,0,0,[],1,P4/mmm,tetragonal
mp-1206808,Cs2LiAlF6,6.884,0,Cs2 Li1 Al1 F6,0,0,388.665037056688,0,0,[],1,P-3m1,trigonal
mp-1206833,Dy2S2F,0,1.96302445516667,Dy2 S2 F1,1,0,393.993651848831,0,0,[],1,P4/mmm,tetragonal
mp-1206879,K3AuF6,1.0341,0.112722798999999,K3 Au1 F6,0,0,375.479955677169,1,0,[],1,P-1,triclinic
mp-1207044,Yb2Br2F,0,1.1690399665,Yb2 Br2 F1,1,0,306.3520011562,0,0,[],1,P4/mmm,tetragonal
mp-1207204,LuF3,7.4832,0,Lu1 F3,0,0,693.216366050688,0,0,[],1,P-3m1,trigonal
mp-1207213,K2LiCuF6,0.9248,0,K2 Li1 Cu1 F6,0,0,612.165605451702,0,0,[],1,Fm-3m,cubic
mp-1207261,Tm2Br2F,0,0.802752276666666,Tm2 Br2 F1,1,0,311.220893257568,0,0,[],1,P4/mmm,tetragonal
mp-1207271,Sr2I2F,0,1.00636432058333,Sr2 I2 F1,0,0,358.890645018783,0,0,[],1,P4/mmm,tetragonal
mp-1207980,TmZrF7,5.8705,0,Tm1 Zr1 F7,1,0,409.007284166391,0,0,[],1,P2_1,monoclinic
mp-1208058,TlBi3F10,4.44,0,Tl1 Bi3 F10,0,0,157.445076548132,0,0,[],1,Fm-3m,cubic
mp-1208154,Tl2VF6,0,0,Tl2 V1 F6,0,0,280.286587150738,0,0,[],1,Fm-3m,cubic
mp-1208562,Te2As(SeF2)3,1.1084,0.068353684055059,Te2 As1 Se3 F6,0,0,236.12611523539,1,0,[],1,Pbcn,orthorhombic
mp-1208625,SrLiVF6,2.6226,0,Sr1 Li1 V1 F6,0,0,619.670087706964,0,0,[],1,P-31c,trigonal
mp-1208713,Sr3MnF12,0,0.17355484703125,Sr3 Mn1 F12,0,0,294.624810322956,0,0,[],1,C2/m,monoclinic
mp-1208828,VPbF5,0.4088,0.03667329607143,V1 Pb1 F5,0,0,455.351850544823,1,0,[],1,I4,tetragonal
mp-1208906,Sn2IF2,0,0.199668729277777,Sn2 I1 F2,0,0,399.680577271105,0,0,[],1,Cmcm,orthorhombic
mp-1208929,Sr2CuS2F,0,1.29414996666667,Sr2 Cu1 S2 F1,0,0,499.511666460285,0,0,[],1,P4/mmm,tetragonal
mp-1209027,Sr2V2OF10,0.214,0,Sr2 V2 O1 F10,0,0,332.8459100292,0,0,[],1,Cmce,orthorhombic
mp-1209028,Sn3IF5,2.9176,0.001037527222224,Sn3 I1 F5,0,0,278.187944488066,0,0,[],1,P2_1/c,monoclinic
mp-1209032,SiH14(OF)6,6.2972,0,Si1 H14 O6 F6,0,0,637.630984036325,0,0,[],1,P2_1/c,monoclinic
mp-1209090,RbTmBeF6,7.5157,0,Rb1 Tm1 Be1 F6,1,0,426.067926114412,1,0,[],1,P2_1/m,monoclinic
mp-1209115,Sb2HF13,0,0.088298344903274,Sb2 H1 F13,0,0,327.156969459833,0,0,[],1,P-1,triclinic
mp-1209165,SbC2N2F5,4.7262,0.242626549000001,Sb1 C2 N2 F5,0,0,598.243628139856,0,0,[],1,C222_1,orthorhombic
mp-1209226,RbGaAgF6,0.0908,0,Rb1 Ga1 Ag1 F6,0,0,426.469295036113,0,0,[],1,Pnma,orthorhombic
mp-1209235,RbSc3F10,5.407,0.015375792857137,Rb1 Sc3 F10,0,0,391.889669761009,0,0,[],1,P222_1,orthorhombic
mp-1209683,Rb2Ca2Be3F12,6.8193,0,Rb2 Ca2 Be3 F12,0,0,317.718129802874,1,0,[],1,P2_13,cubic
mp-1209872,NdZr2F11,5.7504,0,Nd1 Zr2 F11,1,0,300.183450619338,0,0,[],1,Ibam,orthorhombic
mp-1210052,NaBrF4,2.9542,0,Na1 Br1 F4,0,0,898.889559063975,0,0,[],1,I4/mcm,tetragonal
mp-1210186,NpZn(OF2)3,0.2011,0.431548818295456,Np1 Zn1 O3 F6,1,0,346.255005090259,0,0,[],1,C2,monoclinic
mp-1210254,Ni(O2F)2,0.6776,0.376000128571429,Ni1 O4 F2,0,0,1000.69820854808,1,0,[],1,Pca2_1,orthorhombic
mp-1210257,Na3TiF6,0.021,0,Na3 Ti1 F6,0,0,696.62643517072,0,0,[],1,P2_1/c,monoclinic
mp-1210325,Na4Zr2TiMnSi4(O8F)2,2.4338,0,Na4 Zr2 Ti1 Mn1 Si4 O16 F2,0,0,205.222103987455,0,0,[],1,P2/c,monoclinic
mp-1210403,NaBe2N3F8,0,0.762418756339285,Na1 Be2 N3 F8,0,0,684.192842501685,1,0,[],1,P-3m1,trigonal
mp-1210419,Np2CoH8F10,0.0063,0.498738058492067,Np2 Co1 H8 F10,1,0,219.9784339874,1,0,[],1,P2_1/c,monoclinic
mp-1210589,Na2Ca5TiSi4(O8F)2,0,0.046483094444445,Na2 Ca5 Ti1 Si4 O16 F2,0,0,229.52877892878,0,0,[],1,P1,triclinic
mp-1210688,Na11TiNb2Si4P2(O12F)2,0,0.010739599655234,Na11 Ti1 Nb2 Si4 P2 O24 F2,0,0,148.498509341599,0,0,[],1,P-1,triclinic
mp-1210843,MnH4NF3,2.8948,0.012871761944452,Mn1 H4 N1 F3,0,0,1237.19226521614,0,0,[],1,Pnma,orthorhombic
mp-1211007,LiTbF2,0.1581,0.503020430624992,Li1 Tb1 F2,1,0,788.764398822974,0,0,[],1,I4_1/amd,tetragonal
mp-1211164,Th2N7OF15,0.0016,0.8366671338,Th2 N7 O1 F15,1,0,186.305509697649,0,0,[],1,P2_13,cubic
mp-1211320,KRb2InF6,5.5594,0,K1 Rb2 In1 F6,0,0,366.418626838758,0,0,[],1,P2_1/c,monoclinic
mp-1211343,KNdF4,7.1656,0,K1 Nd1 F4,1,0,620.050028412636,0,0,[],1,Pnma,orthorhombic
mp-1211388,LaHfF7,6.3047,0,La1 Hf1 F7,1,0,357.028437077882,0,0,[],1,P2_1,monoclinic
mp-1211423,KLu3F10,7.1232,0,K1 Lu3 F10,0,0,213.267313978235,0,0,[],1,Fm-3m,cubic
mp-1211490,KMoH8(NF3)2,3.2635,0.027777156111113,K1 Mo1 H8 N2 F6,0,0,564.00147135357,0,0,[],1,Fm-3m,cubic
mp-1211627,K3NaBe2F8,6.7354,0,K3 Na1 Be2 F8,0,0,518.214433459173,1,0,[],1,P-3m1,trigonal
mp-1211650,K3DyF6,5.9154,0.069076279000001,K3 Dy1 F6,1,0,408.344324076569,0,0,[],1,Fm-3m,cubic
mp-1211674,Li3PF6,3.6969,0.377158759266667,Li3 P1 F6,0,0,969.918173625356,0,0,[],1,P-1,triclinic
mp-1211696,KCOF3,6.3741,0.011330979166666,K1 C1 O1 F3,0,0,1295.69156383345,0,0,[],1,P2_1/c,monoclinic
mp-1211735,KAlFe2F2,0,1.48375394855555,K1 Al1 Fe2 F2,0,0,745.249572750227,0,0,[],1,P4/mbm,tetragonal
mp-1211950,K2CrF6,0,0,K2 Cr1 F6,0,0,658.522180103267,1,0,[],1,Fm-3m,cubic
mp-1211957,K2LuF5,6.7715,0,K2 Lu1 F5,0,0,461.862433378067,0,0,[],1,Pnma,orthorhombic
mp-1212010,K2DyF5,6.7458,0,K2 Dy1 F5,1,0,479.015350344797,0,0,[],1,Pnma,orthorhombic
mp-1212060,InPb2F7,4.3799,0,In1 Pb2 F7,0,0,242.824438771593,1,0,[],1,P2_1/c,monoclinic
mp-1212098,KCaCr2F9,3.2258,0.003969979935904,K1 Ca1 Cr2 F9,0,0,454.039602883771,1,0,[],1,C222_1,orthorhombic
mp-1212530,GeC2(NF)6,0.435,1.30781627433333,Ge1 C2 N6 F6,0,0,545.654410446959,0,0,[],1,Cm,monoclinic
mp-1212915,Er3OF10,0,0.196261523125003,Er3 O1 F10,1,0,227.195520870825,0,0,[],1,Fm-3m,cubic
mp-1212935,GaPbF5,4.7215,0.008483713107142,Ga1 Pb1 F5,0,0,432.356837132922,1,0,[],1,I4,tetragonal
mp-1212971,DyBeNF6,0.3495,0.569025065740742,Dy1 Be1 N1 F6,1,0,536.878151549038,1,0,[],1,P2_1/m,monoclinic
mp-1213069,Fe3Pb5F19,2.9969,0,Fe3 Pb5 F19,0,0,102.780134843303,1,0,[],1,I4cm,tetragonal
mp-1213087,CuH2(NF2)2,0,1.32503341277778,Cu1 H2 N2 F4,0,0,948.287137721996,0,0,[],1,Cmce,orthorhombic
mp-1213153,CsSc3F10,5.3828,0,Cs1 Sc3 F10,0,0,351.277911105646,0,0,[],1,Pmma,orthorhombic
mp-1213195,CsSbS(O2F)2,4.6602,0,Cs1 Sb1 S1 O4 F2,0,0,413.660193235962,0,0,[],1,Pna2_1,orthorhombic
mp-1213331,Ga2P2H9N2O9F,4.2977,0.007292575025003,Ga2 P2 H9 N2 O9 F1,0,0,400.526675441243,0,0,[],1,P2_12_12_1,orthorhombic
mp-1213397,K2Be3Co2F12,0.0088,0.104165710745609,K2 Be3 Co2 F12,0,0,356.477490766222,1,0,[],1,P2_13,cubic
mp-1213549,Hf3Ni(OF)6,1.6403,0.438259886770834,Hf3 Ni1 O6 F6,0,0,199.962639020319,1,0,[],1,P-1,triclinic
mp-1213766,CrH12(CF)8,0.2086,1.52930405629311,Cr1 H12 C8 F8,0,0,515.1135111437,1,0,[],1,Fm-3m,cubic
mp-1214136,CBrF2,4.5376,0.071210143085938,C1 Br1 F2,0,0,1237.7656487555,0,0,[],1,P2_1/c,monoclinic
mp-1214145,C3OF2,1.7264,0.372396128333336,C3 O1 F2,0,0,1786.10490888897,0,0,[],1,P2_1/c,monoclinic
mp-1214342,BrN2O5F3,1.6475,0.301781422637989,Br1 N2 O5 F3,0,0,656.568765360524,0,0,[],1,C2/c,monoclinic
mp-1214374,Bi5P3O12F,0.0101,0.263252113333333,Bi5 P3 O12 F1,0,0,119.215801199891,0,0,[],1,P6_3,hexagonal
mp-1214531,Ba5Cr3O12F,1.0396,0,Ba5 Cr3 O12 F1,0,0,152.617489140121,1,0,[],1,P6_3/m,hexagonal
mp-1214553,Ba2ZnP2F,0,1.26046932927083,Ba2 Zn1 P2 F1,0,0,381.939644533029,0,0,[],1,P4/mmm,tetragonal
mp-1214559,Ba2ZnSb2F,0,0.961836959583335,Ba2 Zn1 Sb2 F1,0,0,266.851912697727,0,0,[],1,P4/mmm,tetragonal
mp-1214631,Ba2MnCdFe2F14,2.2854,0.007000199000007,Ba2 Mn1 Cd1 Fe2 F14,0,0,196.176344965117,1,0,[],1,C2/c,monoclinic
mp-1214667,As3Pb5O12F,3.2964,0,As3 Pb5 O12 F1,0,0,109.257240772504,1,0,[],1,P6_3/m,hexagonal
mp-1214777,Ba2MnAl2CoF14,2.9723,0.052579611000003,Ba2 Mn1 Al2 Co1 F14,0,0,226.969266873544,1,0,[],1,C2/c,monoclinic
mp-1214780,AuXeF9,1.2038,0.025459596919193,Au1 Xe1 F9,0,1,322.086222779087,1,0,[],1,I4/m,tetragonal
mp-1214999,AlFe4Hg2O2F,0,1.25390090925,Al1 Fe4 Hg2 O2 F1,0,0,228.884174541049,1,0,[],1,I4cm,tetragonal
mp-1215125,Cs2UH(OF2)2,2.5219,0.215288550125003,Cs2 U1 H1 O2 F4,1,0,262.384890488019,0,0,[],1,P2_1/c,monoclinic
mp-1215142,AgBHC12(NF2)9,3.4749,0.150241976646823,Ag1 B1 H1 C12 N9 F18,0,0,219.718026521282,0,0,[],1,P2_12_12_1,orthorhombic
mp-1215594,YbGd3F12,0,0,Yb1 Gd3 F12,1,0,184.240802883361,0,0,[],1,Pm,monoclinic
mp-1216154,Y6Ge2O13F3,0.7295,0.106865965364586,Y6 Ge2 O13 F3,0,0,170.39268028243,0,0,[],1,P1,triclinic
mp-1216702,UF3,0.087700000000001,0.029595506250044,U1 F3,1,0,545.04018253835,0,0,[],1,P-3m1,trigonal
mp-1216839,TlCrNiF6,3.2796,0,Tl1 Cr1 Ni1 F6,0,0,374.769947188239,1,0,[],1,Imma,orthorhombic
mp-1218554,Sr7Y6OF30,5.0529,0,Sr7 Y6 O1 F30,0,0,92.8017151529889,0,0,[],1,R3,trigonal
mp-1219578,RbSO3F,5.1068,0,Rb1 S1 O3 F1,0,0,871.405842166621,0,0,[],1,Pnma,orthorhombic
mp-1219590,RbMgNiF6,2.045,0.020470636111107,Rb1 Mg1 Ni1 F6,0,0,569.290960344398,1,0,[],1,Imma,orthorhombic
mp-1219607,RbBa2Fe2F9,0.0696,0.182372444821432,Rb1 Ba2 Fe2 F9,0,0,250.156570010225,0,0,[],1,R3m,trigonal
mp-1219781,Rb2Mo(OF2)2,2.28,0.122294022777775,Rb2 Mo1 O2 F4,0,0,428.950976102061,0,0,[],1,C2/c,monoclinic
mp-1219817,PrZr3F15,5.6568,0.009778194342129,Pr1 Zr3 F15,1,0,229.860181912206,0,0,[],1,C2/c,monoclinic
mp-1219891,Re3Se4O8F,0.0957,1.02402215530382,Re3 Se4 O8 F1,0,0,157.422561410216,0,0,[],1,C2,monoclinic
mp-1220291,Nd2(OF)3,0.7818,0.3270170825,Nd2 O3 F3,1,0,408.663867548243,0,0,[],1,P-6,hexagonal
mp-1221911,Na2Ca4ZrNbSi4O17F,1.9053,0.072685123333333,Na2 Ca4 Zr1 Nb1 Si4 O17 F1,0,0,202.582135646397,0,0,[],1,P2_1,monoclinic
mp-1222236,Mg3SiO5F,0.7869,0.080410811999986,Mg3 Si1 O5 F1,0,0,804.016469473361,0,0,[],1,Pna2_1,orthorhombic
mp-1222350,LiMgSO4F,5.9657,0.011240140468745,Li1 Mg1 S1 O4 F1,0,0,1099.05880431566,0,0,[],1,P1,triclinic
mp-1222599,Li4Ga4P4O17F3,0.085,0.056789254635414,Li4 Ga4 P4 O17 F3,0,0,211.708184741222,0,0,[],1,P1,triclinic
mp-1223007,LaTh4OF19,1.16,0.102525646933332,La1 Th4 O1 F19,1,0,111.355276267431,0,0,[],1,P2_1/m,monoclinic
mp-1223599,KMg3AlSi3O11F,0.0018,0.050673471453113,K1 Mg3 Al1 Si3 O11 F1,0,0,384.465359809517,0,0,[],1,Cc,monoclinic
mp-1223892,K3RbMn2F12,3.37,0.001969906111111,K3 Rb1 Mn2 F12,0,0,297.43648131293,0,0,[],1,P-4m2,tetragonal
mp-1224731,Gd6S3(OF4)2,1.5214,0.010099584210531,Gd6 S3 O2 F8,1,0,131.406793630028,0,0,[],1,Pm,monoclinic
mp-1224934,Ga12OF36,1.0889,0.048838493571429,Ga12 O1 F36,0,0,104.645402353695,0,0,[],1,Imm2,orthorhombic
mp-1225422,Fe5Bi4O13F,2.0697,0.025402357717393,Fe5 Bi4 O13 F1,0,0,119.808913437919,0,0,[],1,P4_22_12,tetragonal
mp-1225859,CsTi2(OF)3,2.8299,0.035775165392511,Cs1 Ti2 O3 F3,0,0,481.966912003361,0,0,[],1,F222,orthorhombic
mp-1225927,CsMgGaF6,5.6419,0,Cs1 Mg1 Ga1 F6,0,0,471.659551093253,0,0,[],1,Imma,orthorhombic
mp-1225938,CsMgCoF6,1.9747,0,Cs1 Mg1 Co1 F6,0,0,487.074847802264,1,0,[],1,Imma,orthorhombic
mp-1227052,CaHF,4.7217,0.020624251666667,Ca1 H1 F1,0,0,2676.23795877659,0,0,[],1,F-43m,cubic
mp-1228011,BaLa2Fe2O5F4,0.5284,0.144753750714289,Ba1 La2 Fe2 O5 F4,1,0,235.494479961939,0,0,[],1,Imm2,orthorhombic
mp-1228099,BaAlF5,7.1443,0.009379677261909,Ba1 Al1 F5,0,0,620.129795896703,0,0,[],1,P1,triclinic
mp-1228113,Ba5P3O12F,5.064,0,Ba5 P3 O12 F1,0,0,162.334468314959,0,0,[],1,P6_3,hexagonal
mp-1228770,Au(OF3)2,0,0.253977535555555,Au1 O2 F6,0,0,468.86510020419,1,0,[],1,P1,triclinic
mp-1228863,CsMnCrF6,1.5958,1.55658055407408,Cs1 Mn1 Cr1 F6,0,0,454.455508812894,1,0,[],1,Imma,orthorhombic
mp-1228876,CsVCoF6,2.2164,0.08267591472222,Cs1 V1 Co1 F6,0,0,450.709826647888,1,0,[],1,Imma,orthorhombic
mp-1228881,CsMnCuF6,0,0.008790791944446,Cs1 Mn1 Cu1 F6,0,0,440.08987061016,0,0,[],1,Imma,orthorhombic
mp-1228892,CsCrCuF6,0,1.60690940537037,Cs1 Cr1 Cu1 F6,0,0,443.662123788994,1,0,[],1,Imma,orthorhombic
mp-1228916,Ca4AlSiH24SO16F13,5.5254,0.020938533944434,Ca4 Al1 Si1 H24 S1 O16 F13,0,0,207.589878359667,0,0,[],1,C2/c,monoclinic
mp-1229037,AsSe3(BrF2)3,1.6873,0.014710763920272,As1 Se3 Br3 F6,0,0,241.621380729296,1,0,[],1,P1,triclinic
mp-1229117,AlP2H4O8F,5.7046,0.004504508541662,Al1 P2 H4 O8 F1,0,0,670.127252139227,0,0,[],1,Pc,monoclinic
mp-1229185,Ag3AsF12,0.1001,0,Ag3 As1 F12,0,0,256.661122931129,1,0,[],1,P-1,triclinic
mp-1232328,Cu3Sb4(OF)6,0,0.100355171421051,Cu3 Sb4 O6 F6,0,0,181.149457004413,0,0,[],1,I-43m,cubic
mp-1236837,Hf3Ni(OF)6,0,0.340005790520833,Hf3 Ni1 O6 F6,0,0,199.962639020319,1,0,[],1,P-1,triclinic
mp-1237259,PdPt3F6,0,0.456544556000003,Pd1 Pt3 F6,0,0,199.58731618594,1,0,[],1,P-1,triclinic
mp-1237311,Sr3RhF12,0,0.246836128125,Sr3 Rh1 F12,0,0,270.822722769653,1,0,[],1,Cmmm,orthorhombic
mp-1237474,Li3SbF6,3.664,,Li3 Sb1 F6,0,0,626.721195443304,0,0,[],1,P-1,triclinic
mp-1237499,Hf3CoF6,0,1.2156167583125,Hf3 Co1 F6,0,0,226.992447103852,1,0,[],1,P-1,triclinic
mp-1238368,AlFe4Hg2O2F,0.0047,1.17915761075,Al1 Fe4 Hg2 O2 F1,0,0,228.884174541049,1,0,[],1,I4cm,tetragonal
mp-1238924,Tl3AsF6,2.9316,0.087771475499992,Tl3 As1 F6,0,0,200.483274608507,1,0,[],1,P-1,triclinic
mp-1238971,Tb2F15,0.57,0.116729512794117,Tb2 F15,1,0,266.74330648646,0,0,[],1,C2/c,monoclinic
mp-1247751,BeAlBO3F2,5.5792,0.186285039312497,Be1 Al1 B1 O3 F2,0,0,1210.84586265753,1,0,[],1,P3,trigonal
mp-1247811,B2H24PdC8(SF2)4,0.4187,0.502046490136779,B2 H24 Pd1 C8 S4 F8,0,0,304.219694253093,0,0,[],1,P1,triclinic
mp-1247835,Al4Si2H(O3F)3,5.3555,0.012908693749994,Al4 Si2 H1 O9 F3,0,0,439.230369620223,0,0,[],1,P2_1,monoclinic
mp-1247898,Al8P8H34N7O36F5,4.9926,0.011426189220115,Al8 P8 H34 N7 O36 F5,0,0,126.921014194303,0,0,[],1,P1,triclinic
mp-1251981,MnAlF5,4.6201,0.009083639285715,Mn1 Al1 F5,0,0,908.928529070855,0,0,[],1,Immm,orthorhombic
mp-1252168,Ti3AlF15,2.8938,0.170059547105264,Ti3 Al1 F15,0,0,352.973261244199,0,0,[],1,P2_1/m,monoclinic
mp-1252900,Ba2AlFe2F11,3.9585,0.02725847929688,Ba2 Al1 Fe2 F11,0,0,258.392960993424,0,0,[],1,P3_2,trigonal
mp-1262600,AlCrF5,2.4456,0.009800899285718,Al1 Cr1 F5,0,0,924.299127739948,1,0,[],1,Immm,orthorhombic
mp-1272313,Li2NiO2F,0.5939,0.000768488333333,Li2 Ni1 O2 F1,0,0,1301.25930696587,1,0,[],1,C2/m,monoclinic
mp-1274975,V3(O2F)2,1.4952,0.011710830555558,V3 O4 F2,0,0,631.036379018068,0,0,[],1,Pc,monoclinic
